what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1509974325716
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1509974325716
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1509974325716
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1509974325716
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1509974325716
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1509974325716
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1509974325716
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1509974325716
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1509974325716
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1509974325716
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1509974325716
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1509974325716
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1509974325731
started,bundle,com.altera.sbtgui.integration,13.0.0.156,"com.altera.sbtgui.integration",1509974325731
started,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1509974325731
started,bundle,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project",1509974325731
started,bundle,com.altera.systemconsole,13.0.0.156,"com.altera.systemconsole",1509974325731
started,bundle,com.altera.systemconsole.designs.plugin,13.0.0.156,"com.altera.systemconsole.designs.plugin",1509974325731
started,bundle,com.altera.utilities,13.0.0.156,"com.altera.utilities",1509974325731
os,sysinfo,,,"win32",1509974325731
arch,sysinfo,,,"x86",1509974325731
ws,sysinfo,,,"win32",1509974325731
locale,sysinfo,,,"fr_FR",1509974325731
processors,sysinfo,,,"4",1509974325731
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1509974325731
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1509974325731
java.specification.name,sysinfo,,,"Java Platform API Specification",1509974325731
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1509974325731
java.specification.version,sysinfo,,,"1.6",1509974325731
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1509974325731
java.version,sysinfo,,,"1.6.0_23",1509974325731
java.vm.info,sysinfo,,,"mixed mode",1509974325731
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1509974325731
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1509974325731
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1509974325731
java.vm.specification.version,sysinfo,,,"1.0",1509974325731
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1509974325731
java.vm.version,sysinfo,,,"19.0-b09",1509974325731
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1509974326090
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1509974339927
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1509974339958
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1509974339958
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1509974340099
started,bundle,com.altera.sbtgui.core,13.0.0.156,"com.altera.sbtgui.core",1509974340099
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1509974340145
opened,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1509974342111
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1509974342548
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1509974342563
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1509974342563
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1509974342563
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1509974342563
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1509974344702
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/d/dervieux/Projet_VGA_NIOS/software/testled/testled.elf] return code: 4, 'other error'",1509974348090
error,log,,,"Downloading ELF Process failed",1509974348105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974348152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974349650
executed,command,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project.commands.quartus",1509974352005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974353284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974396824
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1509974399445
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1509974400695
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1509974401647
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1509974405113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974409809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974585222
executed,command,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project.commands.quartus",1509974588638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974589886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974633739
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1509974633770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974638014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974650213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974659120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974667310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974669869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974671273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509974672458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509975133717
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1509975139177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509975157865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509975178159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509975291537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509975302753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1509975342720
