what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1510596134324
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1510596139601
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1510596152409
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596152612
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596152659
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1510596181707
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1510596184296
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596193001
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1510596291392
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596292796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1510596316618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596320767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596327382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596331813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596332764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596334870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596338380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1510596367895
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1510596389158
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596390203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1510596398908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596402153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596404009
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1510596404774
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596409578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596413166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596414165
error,log,,,"The Nios II ELF executable does not exist. Please verify that the project test_2 built successfully.",1510596414180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596414212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596415553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596419141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596420935
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1510596420935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596421231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596421949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596422230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596424227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596431434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596431559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1510596443071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596449296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596451480
error,log,,,"The Nios II ELF executable does not exist. Please verify that the project test_2 built successfully.",1510596451495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596451495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596452400
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1510596455879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596456175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596458546
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1510596462181
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596464974
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1510596468437
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596475597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1510596481088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1510596495409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596500448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596503365
error,log,,,"The Nios II ELF executable does not exist. Please verify that the project test_2 built successfully.",1510596503381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596503396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596504597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596507296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596508529
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1510596508544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596508856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596509371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596509917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596511914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596516578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596526997
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596649863
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596649894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596656057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596656135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596656384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596663342
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1510596664387
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596664606
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596671189
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1510596673778
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596673966
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596673981
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1510596677756
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1510596683653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596696414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596697662
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1510596697756
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1510596697896
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1510596697896
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.0.0.156,"com.altera.debug.cdi.gdb.plugin",1510596697896
stopped,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1510596697896
stopped,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1510596697896
stopped,bundle,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project",1510596697896
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1510596697896
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1510596697896
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1510596697896
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1510596697896
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1510596697896
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1510596697896
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1510596697896
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1510596697896
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1510596697896
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1510596697896
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1510596697896
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1510596697896
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1510596697896
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1510596697896
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1510596697896
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1510596697896
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1510596697896
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1510596697896
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1510596697896
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1510596697896
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1510596697896
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1510596697896
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1510596697896
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1510596697896
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1510596697896
